,model,img_path,target,model_answ,question,is_num
539,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_5.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
540,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
541,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
542,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
543,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
544,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
545,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
546,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
547,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
550,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
551,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_50.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
552,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
553,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
554,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
555,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
556,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
557,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
558,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
559,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
561,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
562,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
563,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_51.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
564,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
565,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
566,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
567,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
568,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
569,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
570,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
571,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
574,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
575,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_52.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
576,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
577,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
578,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
579,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
580,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
581,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
582,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
583,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
585,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
586,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
587,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_53.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
588,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
589,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
590,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
591,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
592,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
593,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
594,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
595,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
597,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
598,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
599,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_54.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
600,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
601,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
602,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
603,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
604,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
605,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
606,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
607,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
610,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
611,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_6.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
612,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
613,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
614,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
615,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
616,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
617,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
618,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
619,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
622,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
623,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_7.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
624,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
625,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
626,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
627,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
628,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
629,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
630,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
631,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
634,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
635,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_8.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
636,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
637,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
638,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
639,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
640,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
641,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
642,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
643,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,1,How much do you think that the image is related to a CAT?,1
645,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
646,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
647,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\bone\bone_9.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
648,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
649,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
650,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
651,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
652,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
653,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
654,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
655,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
658,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
659,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_1.jpg,DOG,20,How much do you think that the image is related to a CAT?,1
660,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
661,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
662,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
663,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
664,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,20,How much do you think that the image is related to a CAT?,1
665,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
666,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
667,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,2,How much do you think that the image is related to a CAT?,1
669,gemma3:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
670,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
671,gemma3:27b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_10.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
672,gemma3:12b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,5,How much do you think that the image is related to a CAT?,1
673,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,0,How much do you think that the image is related to a CAT?,1
674,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\dog_attributes\toy\toy_11.jpg,DOG,10,How much do you think that the image is related to a CAT?,1
