,model,img_path,target,model_answ,question,is_num
1273,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1274,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1275,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
1276,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
1277,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a CAT?,1
1278,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1279,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1280,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
1281,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,10,How much do you think that the image is related to a CAT?,1
1282,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
1283,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_195\cat_and_dog_195_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1284,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1285,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
1286,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a CAT?,1
1287,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
1288,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a CAT?,1
1289,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
1290,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1291,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,65,How much do you think that the image is related to a CAT?,1
1292,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
1293,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a CAT?,1
1294,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
1295,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_196\cat_and_dog_196_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1296,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,35,How much do you think that the image is related to a CAT?,1
1297,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,20,How much do you think that the image is related to a CAT?,1
1298,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,10,How much do you think that the image is related to a CAT?,1
1299,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,20,How much do you think that the image is related to a CAT?,1
1300,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,35,How much do you think that the image is related to a CAT?,1
1301,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1302,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1303,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,35,How much do you think that the image is related to a CAT?,1
1305,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,20,How much do you think that the image is related to a CAT?,1
1306,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
1307,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_197\cat_and_dog_197_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1308,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,65,How much do you think that the image is related to a CAT?,1
1309,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
1310,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1311,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
1312,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a CAT?,1
1313,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a CAT?,1
1314,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1315,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,65,How much do you think that the image is related to a CAT?,1
1316,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a CAT?,1
1317,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a CAT?,1
1318,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
1319,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_198\cat_and_dog_198_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a CAT?,1
1320,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,40,How much do you think that the image is related to a CAT?,1
1321,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1322,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1323,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
1324,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1325,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
1326,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1327,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,40,How much do you think that the image is related to a CAT?,1
1328,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a CAT?,1
1329,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a CAT?,1
1330,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
1331,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_199\cat_and_dog_199_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1332,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,45,How much do you think that the image is related to a CAT?,1
1333,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1334,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1335,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a CAT?,1
1336,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a CAT?,1
1337,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
1338,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1339,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,45,How much do you think that the image is related to a CAT?,1
1340,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,52,How much do you think that the image is related to a CAT?,1
1341,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1342,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
1343,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_2\cat_and_dog_2_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1344,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1345,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
1346,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a CAT?,1
1347,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a CAT?,1
1348,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
1349,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a CAT?,1
1350,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a CAT?,1
1351,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a CAT?,1
1352,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a CAT?,1
1353,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a CAT?,1
1354,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a CAT?,1
1355,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_20\cat_and_dog_20_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a CAT?,1
1356,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,35,How much do you think that the image is related to a CAT?,1
1357,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,20,How much do you think that the image is related to a CAT?,1
1358,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1359,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,20,How much do you think that the image is related to a CAT?,1
1360,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1361,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1362,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1363,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,35,How much do you think that the image is related to a CAT?,1
1364,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,25,How much do you think that the image is related to a CAT?,1
1365,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1366,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a CAT?,1
1367,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_200\cat_and_dog_200_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1368,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_201\cat_and_dog_201_bone.jpg,CAT AND DOG,45,How much do you think that the image is related to a CAT?,1
1369,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_201\cat_and_dog_201_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1370,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_201\cat_and_dog_201_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a CAT?,1
1371,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_201\cat_and_dog_201_bone.jpg,CAT AND DOG,30,How much do you think that the image is related to a CAT?,1
1372,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_201\cat_and_dog_201_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1373,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_201\cat_and_dog_201_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
1374,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_201\cat_and_dog_201_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a CAT?,1
