,model,img_path,target,model_answ,question,is_num,attr_num
1531,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_16.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,16
1534,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_16.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,16
1535,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_16.jpg,CAT,90,How much do you think that the image is related to a CAT?,1,16
1536,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,17
1537,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,17
1538,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,17
1539,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,17
1540,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,17
1541,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,17
1542,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,17
1543,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,5,How much do you think that the image is related to a CAT?,1,17
1546,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,17
1547,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_17.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,17
1548,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,18
1549,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,18
1550,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,18
1551,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,18
1552,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,18
1553,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,5,How much do you think that the image is related to a CAT?,1,18
1554,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,18
1555,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,5,How much do you think that the image is related to a CAT?,1,18
1558,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,18
1559,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_18.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,18
1560,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,19
1561,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,19
1562,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,19
1563,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,19
1564,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,19
1565,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,19
1566,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,19
1567,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,2,How much do you think that the image is related to a CAT?,1,19
1569,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,19
1570,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,19
1571,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_19.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,19
1572,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,2,How much do you think that the image is related to a CAT?,1,2
1573,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,2
1574,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,2
1575,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,95,How much do you think that the image is related to a CAT?,1,2
1576,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,2
1577,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,2
1578,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,2
1579,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,2
1582,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,2
1583,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_2.jpg,CAT,70,How much do you think that the image is related to a CAT?,1,2
1584,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,20
1585,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,20
1586,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,20
1587,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,20
1588,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,20
1589,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,20
1590,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,20
1591,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,20
1594,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,20
1595,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_20.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,20
1596,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,21
1597,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,21
1598,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,80,How much do you think that the image is related to a CAT?,1,21
1599,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,21
1600,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,21
1601,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,5,How much do you think that the image is related to a CAT?,1,21
1602,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,21
1603,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,75,How much do you think that the image is related to a CAT?,1,21
1606,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,21
1607,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_21.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,21
1608,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,22
1609,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,22
1610,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,22
1611,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,22
1612,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,22
1613,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,22
1614,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,22
1615,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,2,How much do you think that the image is related to a CAT?,1,22
1618,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,22
1619,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_22.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,22
1620,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
1621,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
1622,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,23
1623,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
1624,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
1625,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
1626,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
1627,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,23
1629,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
1630,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
1631,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_23.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,23
1632,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,24
1633,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
1634,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,24
1635,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
1636,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
1637,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
1638,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
1639,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,2,How much do you think that the image is related to a CAT?,1,24
1642,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
1643,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_24.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,24
1644,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
1645,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
1646,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,25
1647,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
1648,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
1649,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
1650,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
1651,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,25
1653,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
1654,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
1655,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_25.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,25
1656,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
1657,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
1658,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,1,How much do you think that the image is related to a CAT?,1,26
1659,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
1660,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
1661,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
1662,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
1663,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
1666,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,0,How much do you think that the image is related to a CAT?,1,26
1667,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_26.jpg,CAT,10,How much do you think that the image is related to a CAT?,1,26
